pollid,pollname,x,y,changeyear,baseyear,changestatus,state
05637305-3e89-4233-999b-b519252dd052,COWARD RECREATION AND COMMUNITY CENTER,-79.748,33.97,2014 - 2016,2016,no_change,SC
05637305-3e89-4233-999b-b519252dd052,COWARD RECREATION AND COMMUNITY CENTER,-79.748,33.97,2016 - 2018,2018,no_change,SC
05637305-3e89-4233-999b-b519252dd052,COWARD RECREATION AND COMMUNITY CENTER,-79.748,33.97,2018 - 2020,2020,removed,SC
057b0768-581f-4f05-a996-591f64e3daef,CENTRAL FIRST BAPTIST CHURCH,-82.776,34.728,2012 - 2014,2014,no_change,SC
057b0768-581f-4f05-a996-591f64e3daef,CENTRAL FIRST BAPTIST CHURCH,-82.776,34.728,2014 - 2016,2016,no_change,SC
057b0768-581f-4f05-a996-591f64e3daef,CENTRAL FIRST BAPTIST CHURCH,-82.776,34.728,2016 - 2018,2018,no_change,SC
057b0768-581f-4f05-a996-591f64e3daef,CENTRAL FIRST BAPTIST CHURCH,-82.776,34.728,2018 - 2020,2020,no_change,SC
057b0768-581f-4f05-a996-591f64e3daef,CENTRAL FIRST BAPTIST CHURCH (N CENTRAL),-82.776,34.728,2020 - 2022,2022,no_change,SC
05917743-8729-41c1-a532-b2d7b3c03909,MATHEWS ELEMENTARY SCHOOL,-82.139,34.183,2012 - 2014,2014,no_change,SC
05917743-8729-41c1-a532-b2d7b3c03909,MATHEWS ELEMENTARY SCHOOL,-82.139,34.183,2014 - 2016,2016,no_change,SC
05917743-8729-41c1-a532-b2d7b3c03909,MATHEWS ELEMENTARY SCHOOL,-82.139,34.183,2016 - 2018,2018,no_change,SC
05917743-8729-41c1-a532-b2d7b3c03909,MATHEWS ELEMENTARY SCHOOL,-82.139,34.183,2018 - 2020,2020,no_change,SC
05917743-8729-41c1-a532-b2d7b3c03909,MATHEWS ELEMENTARY SCHOOL,-82.139,34.183,2020 - 2022,2022,no_change,SC
05a11a21-5ae1-438e-a905-eaf3bdf6caf5,JC LYNCH ELEMENTARY SCHOOL C1,-79.752,33.971,2018 - 2020,2020,added,SC
05a11a21-5ae1-438e-a905-eaf3bdf6caf5,JC LYNCH ELEMENTARY SCHOOL C1,-79.752,33.971,2020 - 2022,2022,no_change,SC
05bba0a1-d298-4a11-83e4-ea71623f12c1,WHITESVILLE RURAL FIRE,-80.09,33.088,2012 - 2014,2014,no_change,SC
05bba0a1-d298-4a11-83e4-ea71623f12c1,WHITESVILLE RURAL FIRE,-80.09,33.088,2014 - 2016,2016,no_change,SC
05bba0a1-d298-4a11-83e4-ea71623f12c1,WHITESVILLE RURAL FIRE,-80.09,33.088,2016 - 2018,2018,no_change,SC
05bba0a1-d298-4a11-83e4-ea71623f12c1,WHITESVILLE RURAL FIRE,-80.09,33.088,2018 - 2020,2020,no_change,SC
05bba0a1-d298-4a11-83e4-ea71623f12c1,WHITESVILLE RURAL FIRE,-80.09,33.088,2020 - 2022,2022,no_change,SC
05e0aca1-6e22-475a-894a-57e39fdbe213,CORONACA FD SUBSTATION,-82.059,34.231,2012 - 2014,2014,no_change,SC
05e0aca1-6e22-475a-894a-57e39fdbe213,CORONACA FD SUBSTATION,-82.059,34.231,2014 - 2016,2016,no_change,SC
05e0aca1-6e22-475a-894a-57e39fdbe213,CORONACA FD SUBSTATION,-82.059,34.231,2016 - 2018,2018,no_change,SC
05e0aca1-6e22-475a-894a-57e39fdbe213,CORONACA FD SUBSTATION,-82.059,34.231,2018 - 2020,2020,no_change,SC
05e0aca1-6e22-475a-894a-57e39fdbe213,CORONACA FD SUBSTATION,-82.059,34.231,2020 - 2022,2022,no_change,SC
05f00c37-3a58-4030-9150-a6dc062cab7d,CENTERVILLE FIRE STATION,-79.983,34.394,2012 - 2014,2014,no_change,SC
05f00c37-3a58-4030-9150-a6dc062cab7d,CENTERVILLE FIRE STATION,-79.983,34.394,2014 - 2016,2016,no_change,SC
05f00c37-3a58-4030-9150-a6dc062cab7d,CENTERVILLE FIRE STATION,-79.983,34.394,2016 - 2018,2018,no_change,SC
05f00c37-3a58-4030-9150-a6dc062cab7d,CENTERVILLE FIRE STATION,-79.983,34.394,2018 - 2020,2020,no_change,SC
05f00c37-3a58-4030-9150-a6dc062cab7d,CENTERVILLE FIRE STATION,-79.983,34.394,2020 - 2022,2022,no_change,SC
0600b3cf-4e88-4488-ab57-5959b3d2fe77,UNIVERSITY LUTHERAN CHURCH,-82.838,34.684,2012 - 2014,2014,no_change,SC
0600b3cf-4e88-4488-ab57-5959b3d2fe77,UNIVERSITY LUTHERAN CHURCH,-82.838,34.684,2014 - 2016,2016,no_change,SC
0600b3cf-4e88-4488-ab57-5959b3d2fe77,UNIVERSITY LUTHERAN CHURCH,-82.838,34.684,2016 - 2018,2018,no_change,SC
0600b3cf-4e88-4488-ab57-5959b3d2fe77,UNIVERSITY LUTHERAN CHURCH,-82.838,34.684,2018 - 2020,2020,no_change,SC
0600b3cf-4e88-4488-ab57-5959b3d2fe77,UNIVERSITY LUTHERAN CHURCH (UNIVERSITY),-82.838,34.684,2020 - 2022,2022,no_change,SC
06217ca2-6aaf-47fe-8fab-461bd0700107,MT ZION AME CHURCH,-79.749,34.197,2012 - 2014,2014,no_change,SC
06217ca2-6aaf-47fe-8fab-461bd0700107,MT ZION AME CHURCH,-79.749,34.197,2014 - 2016,2016,no_change,SC
06217ca2-6aaf-47fe-8fab-461bd0700107,MT ZION AME CHURCH,-79.749,34.197,2016 - 2018,2018,no_change,SC
06217ca2-6aaf-47fe-8fab-461bd0700107,MT ZION AME CHURCH,-79.749,34.197,2018 - 2020,2020,no_change,SC
06217ca2-6aaf-47fe-8fab-461bd0700107,MT ZION AME CHURCH,-79.749,34.197,2020 - 2022,2022,no_change,SC
065df3c6-68a3-48bf-8a87-e18b630db426,HOLLY SPRINGS BAPTIST CHU,-82.182,35.033,2012 - 2014,2014,no_change,SC
065df3c6-68a3-48bf-8a87-e18b630db426,HOLLY SPRINGS BAPTIST CHU,-82.182,35.033,2014 - 2016,2016,no_change,SC
065df3c6-68a3-48bf-8a87-e18b630db426,HOLLY SPRINGS BAPTIST CHU,-82.182,35.033,2016 - 2018,2018,no_change,SC
065df3c6-68a3-48bf-8a87-e18b630db426,HOLLY SPRINGS BAPTIST CHU,-82.182,35.033,2018 - 2020,2020,no_change,SC
065df3c6-68a3-48bf-8a87-e18b630db426,HOLLY SPRINGS BAPTIST CHU,-82.182,35.033,2020 - 2022,2022,no_change,SC
06851440-897d-4c61-a5b6-8d1e78f82f88,GRACE COMMUNITY CHURCH,-82.224,34.192,2012 - 2014,2014,no_change,SC
06851440-897d-4c61-a5b6-8d1e78f82f88,GRACE COMMUNITY CHURCH,-82.224,34.192,2014 - 2016,2016,no_change,SC
06851440-897d-4c61-a5b6-8d1e78f82f88,GRACE COMMUNITY CHURCH,-82.224,34.192,2016 - 2018,2018,no_change,SC
06851440-897d-4c61-a5b6-8d1e78f82f88,GRACE COMMUNITY CHURCH,-82.224,34.192,2018 - 2020,2020,removed,SC
06acf389-e220-474b-9931-37a98145c3f0,EVENING LIGHT CHURCH OF GOD,-82.016,34.483,2020 - 2022,2022,added,SC
06e75d66-980f-4b81-be92-6d7af1cf2921,KINGSTON BAPTIST CHURCH,-78.969,33.889,2012 - 2014,2014,no_change,SC
06e75d66-980f-4b81-be92-6d7af1cf2921,KINGSTON BAPTIST CHURCH,-78.969,33.889,2014 - 2016,2016,no_change,SC
06e75d66-980f-4b81-be92-6d7af1cf2921,KINGSTON BAPTIST CHURCH,-78.969,33.889,2016 - 2018,2018,no_change,SC
06e75d66-980f-4b81-be92-6d7af1cf2921,KINGSTON BAPTIST CHURCH,-78.969,33.889,2018 - 2020,2020,removed,SC
072261a6-94bc-4418-aedd-ed1a6821b7f7,NMB HIGH SCHOOL,-78.665,33.862,2012 - 2014,2014,no_change,SC
072261a6-94bc-4418-aedd-ed1a6821b7f7,NMB HIGH SCHOOL,-78.665,33.862,2014 - 2016,2016,no_change,SC
072261a6-94bc-4418-aedd-ed1a6821b7f7,NMB HIGH SCHOOL,-78.665,33.862,2016 - 2018,2018,no_change,SC
072261a6-94bc-4418-aedd-ed1a6821b7f7,NMB HIGH SCHOOL,-78.665,33.862,2018 - 2020,2020,no_change,SC
072261a6-94bc-4418-aedd-ed1a6821b7f7,NMB HIGH SCHOOL,-78.665,33.862,2020 - 2022,2022,no_change,SC
072e610e-6509-4222-bfb0-b8b904543f51,"SCIENCE BUILDING,  BETTIS ACADEMY CAMPUS",-81.858,33.66,2012 - 2014,2014,added,SC
072e610e-6509-4222-bfb0-b8b904543f51,"SCIENCE BUILDING,  BETTIS ACADEMY CAMPUS",-81.858,33.66,2014 - 2016,2016,no_change,SC
072e610e-6509-4222-bfb0-b8b904543f51,"SCIENCE BUILDING,  BETTIS ACADEMY CAMPUS",-81.858,33.66,2016 - 2018,2018,no_change,SC
072e610e-6509-4222-bfb0-b8b904543f51,"SCIENCE BUILDING,  BETTIS ACADEMY CAMPUS",-81.858,33.66,2018 - 2020,2020,no_change,SC
072e610e-6509-4222-bfb0-b8b904543f51,"SCIENCE BUILDING,  BETTIS ACADEMY CAMPUS",-81.858,33.66,2020 - 2022,2022,no_change,SC
076560af-5322-4d8e-92cf-255f878a45df,LAKEWOOD HIGH SCHOOL,-80.356,33.853,2012 - 2014,2014,no_change,SC
076560af-5322-4d8e-92cf-255f878a45df,LAKEWOOD HIGH SCHOOL,-80.356,33.853,2014 - 2016,2016,no_change,SC
076560af-5322-4d8e-92cf-255f878a45df,LAKEWOOD HIGH SCHOOL,-80.356,33.853,2016 - 2018,2018,no_change,SC
076560af-5322-4d8e-92cf-255f878a45df,LAKEWOOD HIGH SCHOOL,-80.356,33.853,2018 - 2020,2020,no_change,SC
076560af-5322-4d8e-92cf-255f878a45df,LAKEWOOD HIGH SCHOOL,-80.356,33.853,2020 - 2022,2022,no_change,SC
07660f5d-51f8-4d6b-8c32-9fe09535e67d,COPE AREA CAREER CENTER,-81.007,33.373,2012 - 2014,2014,no_change,SC
07660f5d-51f8-4d6b-8c32-9fe09535e67d,COPE AREA CAREER CENTER,-81.007,33.373,2014 - 2016,2016,no_change,SC
07660f5d-51f8-4d6b-8c32-9fe09535e67d,COPE AREA CAREER CENTER,-81.007,33.373,2016 - 2018,2018,no_change,SC
07660f5d-51f8-4d6b-8c32-9fe09535e67d,COPE AREA CAREER CENTER,-81.007,33.373,2018 - 2020,2020,no_change,SC
07660f5d-51f8-4d6b-8c32-9fe09535e67d,COPE AREA CAREER CENTER,-81.007,33.373,2020 - 2022,2022,no_change,SC
076b6e9d-bfeb-4c2f-b5fe-9312dda649a4,AMERICAN LEGION POST 6 (TEMP),-81.021,33.99,2018 - 2020,2020,added,SC
076b6e9d-bfeb-4c2f-b5fe-9312dda649a4,AMERICAN LEGION POST 6 (TEMP),-81.021,33.99,2020 - 2022,2022,removed,SC
07ce2ac5-454e-4ce5-bf45-a306df6dd3ec,ANTIOCH COMMUNITY BLDG.,-81.451,35.141,2012 - 2014,2014,no_change,SC
07ce2ac5-454e-4ce5-bf45-a306df6dd3ec,ANTIOCH COMMUNITY BLDG.,-81.451,35.141,2014 - 2016,2016,no_change,SC
07ce2ac5-454e-4ce5-bf45-a306df6dd3ec,ANTIOCH COMMUNITY BLDG.,-81.451,35.141,2016 - 2018,2018,no_change,SC
07ce2ac5-454e-4ce5-bf45-a306df6dd3ec,ANTIOCH COMMUNITY BLDG.,-81.451,35.141,2018 - 2020,2020,no_change,SC
07ce2ac5-454e-4ce5-bf45-a306df6dd3ec,ANTIOCH COMMUNITY BLDG.,-81.451,35.141,2020 - 2022,2022,no_change,SC
07e4fc5e-cb5e-436c-93c9-2a7d504639a2,LITTLE SWAMP CMT CENTER,-80.909,33.091,2012 - 2014,2014,no_change,SC
07e4fc5e-cb5e-436c-93c9-2a7d504639a2,LITTLE SWAMP CMT CENTER,-80.909,33.091,2014 - 2016,2016,no_change,SC
07e4fc5e-cb5e-436c-93c9-2a7d504639a2,LITTLE SWAMP CMT CENTER,-80.909,33.091,2016 - 2018,2018,no_change,SC
07e4fc5e-cb5e-436c-93c9-2a7d504639a2,LITTLE SWAMP CMT CENTER,-80.909,33.091,2018 - 2020,2020,no_change,SC
07e4fc5e-cb5e-436c-93c9-2a7d504639a2,LITTLE SWAMP CMT CENTER,-80.909,33.091,2020 - 2022,2022,no_change,SC
08888f63-982c-4f7a-a9f2-aaae08ac36f2,WHITE KNOLL ELEMENTARY SCHOOL,-81.189,33.942,2012 - 2014,2014,no_change,SC
08888f63-982c-4f7a-a9f2-aaae08ac36f2,WHITE KNOLL ELEMENTARY SCHOOL,-81.189,33.942,2014 - 2016,2016,no_change,SC
08888f63-982c-4f7a-a9f2-aaae08ac36f2,WHITE KNOLL ELEMENTARY SCHOOL,-81.189,33.942,2016 - 2018,2018,no_change,SC
08888f63-982c-4f7a-a9f2-aaae08ac36f2,WHITE KNOLL ELEMENTARY SCHOOL,-81.189,33.942,2018 - 2020,2020,no_change,SC
08888f63-982c-4f7a-a9f2-aaae08ac36f2,WHITE KNOLL ELEMENTARY SCHOOL,-81.189,33.942,2020 - 2022,2022,no_change,SC
08b71482-1c7e-4064-9a42-860ec9034a27,GRACE PRESBYTERIAN CHURCH,-80.993,35.064,2012 - 2014,2014,no_change,SC
08b71482-1c7e-4064-9a42-860ec9034a27,GRACE PRESBYTERIAN CHURCH,-80.993,35.064,2014 - 2016,2016,no_change,SC
08b71482-1c7e-4064-9a42-860ec9034a27,GRACE PRESBYTERIAN CHURCH,-80.993,35.064,2016 - 2018,2018,no_change,SC
08b71482-1c7e-4064-9a42-860ec9034a27,GRACE PRESBYTERIAN CHURCH,-80.993,35.064,2018 - 2020,2020,no_change,SC
08b71482-1c7e-4064-9a42-860ec9034a27,GRACE PRESBYTERIAN CHURCH,-80.993,35.064,2020 - 2022,2022,no_change,SC
08c9b9cd-e0b2-458a-a870-8d7b37c3072b,ROCK HILL CITY HALL,-81.028,34.924,2012 - 2014,2014,no_change,SC
08c9b9cd-e0b2-458a-a870-8d7b37c3072b,ROCK HILL CITY HALL,-81.028,34.924,2014 - 2016,2016,no_change,SC
08c9b9cd-e0b2-458a-a870-8d7b37c3072b,ROCK HILL CITY HALL,-81.028,34.924,2016 - 2018,2018,no_change,SC
08c9b9cd-e0b2-458a-a870-8d7b37c3072b,ROCK HILL CITY HALL,-81.028,34.924,2018 - 2020,2020,no_change,SC
08c9b9cd-e0b2-458a-a870-8d7b37c3072b,ROCK HILL CITY HALL,-81.028,34.924,2020 - 2022,2022,no_change,SC
08cee7cb-57e5-4008-8fc0-91e63593d5f6,CAROLINA FOREST ELEMENTARY SCHOOL,-78.954,33.763,2012 - 2014,2014,no_change,SC
08cee7cb-57e5-4008-8fc0-91e63593d5f6,CAROLINA FOREST ELEMENTARY SCHOOL,-78.954,33.763,2014 - 2016,2016,no_change,SC
08cee7cb-57e5-4008-8fc0-91e63593d5f6,CAROLINA FOREST ELEMENTARY SCHOOL,-78.954,33.763,2016 - 2018,2018,no_change,SC
08cee7cb-57e5-4008-8fc0-91e63593d5f6,CAROLINA FOREST ELEMENTARY SCHOOL,-78.954,33.763,2018 - 2020,2020,no_change,SC
08cee7cb-57e5-4008-8fc0-91e63593d5f6,CAROLINA FOREST ELEMENTARY SCHOOL,-78.954,33.763,2020 - 2022,2022,no_change,SC
08d8129e-3e6f-4e82-88bf-56dc7fb1b9b5,BUFFALO BAPTIST CHURCH,-80.49,34.554,2020 - 2022,2022,added,SC
091dab46-ef87-4309-a7ab-f1dde16e4076,ROTARY COMMUNITY CENTER @OSCAR FRAZIER PARK,-80.867,32.246,2012 - 2014,2014,added,SC
091dab46-ef87-4309-a7ab-f1dde16e4076,ROTARY COMMUNITY CENTER @OSCAR FRAZIER PARK,-80.867,32.246,2014 - 2016,2016,no_change,SC
091dab46-ef87-4309-a7ab-f1dde16e4076,ROTARY COMMUNITY CENTER @OSCAR FRAZIER PARK,-80.867,32.246,2016 - 2018,2018,no_change,SC
091dab46-ef87-4309-a7ab-f1dde16e4076,ROTARY COMMUNITY CENTER @OSCAR FRAZIER PARK,-80.867,32.246,2018 - 2020,2020,no_change,SC
091dab46-ef87-4309-a7ab-f1dde16e4076,ROTARY COMMUNITY CENTER @OSCAR FRAZIER PARK,-80.867,32.246,2020 - 2022,2022,no_change,SC
09253c1f-2095-4806-ab9e-7f108c0dff2b,EMERALD GARDENS OF GWD,-82.157,34.17,2012 - 2014,2014,no_change,SC
09253c1f-2095-4806-ab9e-7f108c0dff2b,EMERALD GARDENS OF GWD,-82.157,34.17,2014 - 2016,2016,no_change,SC
09253c1f-2095-4806-ab9e-7f108c0dff2b,EMERALD GARDENS OF GWD,-82.157,34.17,2016 - 2018,2018,no_change,SC
09253c1f-2095-4806-ab9e-7f108c0dff2b,EMERALD GARDENS OF GWD,-82.157,34.17,2018 - 2020,2020,removed,SC
09419bc2-b4a6-4960-8412-a3eb05f01b6f,GIVHANS ALTERNATE PROGRAM,-80.295,32.965,2012 - 2014,2014,no_change,SC
09419bc2-b4a6-4960-8412-a3eb05f01b6f,GIVHANS ALTERNATE PROGRAM,-80.295,32.965,2014 - 2016,2016,removed,SC
09419bc2-b4a6-4960-8412-a3eb05f01b6f,GIVHANS ALTERNATE PROGRAM,-80.295,32.965,2018 - 2020,2020,added,SC
09419bc2-b4a6-4960-8412-a3eb05f01b6f,GIVHANS ALTERNATE PROGRAM,-80.295,32.965,2020 - 2022,2022,no_change,SC
094bc8a2-2ddf-4a35-a4a6-73f20a1985e3,GORETOWN FIRE STATION,-78.812,34.032,2012 - 2014,2014,no_change,SC
094bc8a2-2ddf-4a35-a4a6-73f20a1985e3,GORETOWN FIRE STATION,-78.812,34.032,2014 - 2016,2016,no_change,SC
094bc8a2-2ddf-4a35-a4a6-73f20a1985e3,GORETOWN FIRE STATION,-78.812,34.032,2016 - 2018,2018,no_change,SC
094bc8a2-2ddf-4a35-a4a6-73f20a1985e3,GORETOWN FIRE STATION,-78.812,34.032,2018 - 2020,2020,no_change,SC
094bc8a2-2ddf-4a35-a4a6-73f20a1985e3,GORETOWN FIRE STATION,-78.812,34.032,2020 - 2022,2022,no_change,SC
095911d1-84d2-431a-8217-4045e54b1fe7,FELLOWSHIP HALL-1ST BAPTIST CHURCH,-80.585,34.55,2012 - 2014,2014,no_change,SC
095911d1-84d2-431a-8217-4045e54b1fe7,FELLOWSHIP HALL-1ST BAPTIST CHURCH,-80.585,34.55,2014 - 2016,2016,no_change,SC
095911d1-84d2-431a-8217-4045e54b1fe7,FELLOWSHIP HALL-1ST BAPTIST CHURCH,-80.585,34.55,2016 - 2018,2018,no_change,SC
095911d1-84d2-431a-8217-4045e54b1fe7,FELLOWSHIP HALL-1ST BAPTIST CHURCH,-80.585,34.55,2018 - 2020,2020,no_change,SC
095911d1-84d2-431a-8217-4045e54b1fe7,FELLOWSHIP HALL-1ST BAPTIST CHURCH,-80.585,34.55,2020 - 2022,2022,no_change,SC
09713c19-27a4-4bdf-a46e-4ff8f5f13e3b,HORSENECK COMMUNITY CENTER,-81.014,33.748,2012 - 2014,2014,no_change,SC
09713c19-27a4-4bdf-a46e-4ff8f5f13e3b,HORSENECK COMMUNITY CENTER,-81.014,33.748,2014 - 2016,2016,no_change,SC
09713c19-27a4-4bdf-a46e-4ff8f5f13e3b,HORSENECK COMMUNITY CENTER,-81.014,33.748,2016 - 2018,2018,no_change,SC
09713c19-27a4-4bdf-a46e-4ff8f5f13e3b,HORSENECK COMMUNITY CENTER,-81.014,33.748,2018 - 2020,2020,no_change,SC
09713c19-27a4-4bdf-a46e-4ff8f5f13e3b,HORSENECK COMMUNITY CENTER,-81.014,33.748,2020 - 2022,2022,no_change,SC
0975cd16-e976-4e9d-996d-ae6e48a3cf00,VOTER REGISTRATION OFFICE,-80.005,33.2,2018 - 2020,2020,added,SC
0975cd16-e976-4e9d-996d-ae6e48a3cf00,VOTER REGISTRATION OFFICE,-80.005,33.2,2020 - 2022,2022,removed,SC
09a1d4d2-d596-4517-ad6f-4aa758b4c34e,DONALDS TOWN HALL,-82.348,34.376,2012 - 2014,2014,no_change,SC
09a1d4d2-d596-4517-ad6f-4aa758b4c34e,DONALDS TOWN HALL,-82.348,34.376,2014 - 2016,2016,no_change,SC
09a1d4d2-d596-4517-ad6f-4aa758b4c34e,DONALDS TOWN HALL,-82.348,34.376,2016 - 2018,2018,no_change,SC
09a1d4d2-d596-4517-ad6f-4aa758b4c34e,DONALDS TOWN HALL,-82.348,34.376,2018 - 2020,2020,removed,SC
09bd8696-6e9d-43a2-ab3f-67b9ba347b23,CROSSWELL ELEMENTARY SCHOOL,-80.335,33.934,2012 - 2014,2014,no_change,SC
09bd8696-6e9d-43a2-ab3f-67b9ba347b23,CROSSWELL ELEMENTARY SCHOOL,-80.335,33.934,2014 - 2016,2016,no_change,SC
09bd8696-6e9d-43a2-ab3f-67b9ba347b23,CROSSWELL ELEMENTARY SCHOOL,-80.335,33.934,2016 - 2018,2018,no_change,SC
09bd8696-6e9d-43a2-ab3f-67b9ba347b23,CROSSWELL ELEMENTARY SCHOOL,-80.335,33.934,2018 - 2020,2020,no_change,SC
09bd8696-6e9d-43a2-ab3f-67b9ba347b23,CROSSWELL ELEMENTARY SCHOOL,-80.335,33.934,2020 - 2022,2022,no_change,SC
09bfd65c-74c5-4192-ad95-56003deb8e34,NEW EBENEZER BAPTIST CHURCH/REC CENTER,-79.76,34.193,2018 - 2020,2020,added,SC
09bfd65c-74c5-4192-ad95-56003deb8e34,NEW EBENEZER BAPTIST CHURCH/REC CENTER,-79.76,34.193,2020 - 2022,2022,removed,SC
0a0e664b-4bf4-4e2a-868b-bae46fa80485,FIRE DEPARTMENT,-79.544,34.353,2012 - 2014,2014,no_change,SC
0a0e664b-4bf4-4e2a-868b-bae46fa80485,FIRE DEPARTMENT,-79.544,34.353,2014 - 2016,2016,no_change,SC
0a0e664b-4bf4-4e2a-868b-bae46fa80485,FIRE DEPARTMENT,-79.544,34.353,2016 - 2018,2018,no_change,SC
0a0e664b-4bf4-4e2a-868b-bae46fa80485,FIRE DEPARTMENT,-79.544,34.353,2018 - 2020,2020,no_change,SC
0a0e664b-4bf4-4e2a-868b-bae46fa80485,FIRE DEPARTMENT,-79.544,34.353,2020 - 2022,2022,no_change,SC
0a13ed0a-8a66-416f-b107-b58acb6956b7,MT GALLANT ELEMENTARY SCHOOL,-81.062,35.012,2012 - 2014,2014,no_change,SC
0a13ed0a-8a66-416f-b107-b58acb6956b7,MT GALLANT ELEMENTARY SCHOOL,-81.062,35.012,2014 - 2016,2016,removed,SC
0a2c09e3-53d3-40f5-a68a-d5c967d19091,GEN ROBERT H REED RECREATIONAL CENTER,-78.94,33.663,2012 - 2014,2014,no_change,SC
0a2c09e3-53d3-40f5-a68a-d5c967d19091,GEN ROBERT H REED RECREATIONAL CENTER,-78.94,33.663,2014 - 2016,2016,no_change,SC
0a2c09e3-53d3-40f5-a68a-d5c967d19091,GEN ROBERT H REED RECREATIONAL CENTER,-78.94,33.663,2016 - 2018,2018,no_change,SC
0a2c09e3-53d3-40f5-a68a-d5c967d19091,GEN ROBERT H REED RECREATIONAL CENTER,-78.94,33.663,2018 - 2020,2020,no_change,SC
0a2c09e3-53d3-40f5-a68a-d5c967d19091,GEN ROBERT H REED RECREATIONAL CENTER,-78.94,33.663,2020 - 2022,2022,no_change,SC
0a52baa2-9e1f-4350-8862-0a497e7f04a8,WOODMEN OF THE WORLD BUILDING,-81.632,34.311,2012 - 2014,2014,no_change,SC
0a52baa2-9e1f-4350-8862-0a497e7f04a8,WOODMEN OF THE WORLD BUILDING,-81.632,34.311,2014 - 2016,2016,no_change,SC
0a52baa2-9e1f-4350-8862-0a497e7f04a8,WOODMEN OF THE WORLD BUILDING,-81.632,34.311,2016 - 2018,2018,no_change,SC
0a52baa2-9e1f-4350-8862-0a497e7f04a8,WOODMEN OF THE WORLD BUILDING,-81.632,34.311,2018 - 2020,2020,no_change,SC
0a52baa2-9e1f-4350-8862-0a497e7f04a8,WOODMEN OF THE WORLD BUILDING,-81.632,34.311,2020 - 2022,2022,no_change,SC
0a52eb9c-33b4-488b-8539-b1f9a51199b4,MT TABOR BAPTIST CHURCH,-82.799,34.702,2012 - 2014,2014,no_change,SC
0a52eb9c-33b4-488b-8539-b1f9a51199b4,MT TABOR BAPTIST CHURCH,-82.799,34.702,2014 - 2016,2016,no_change,SC
0a52eb9c-33b4-488b-8539-b1f9a51199b4,MT TABOR BAPTIST CHURCH,-82.799,34.702,2016 - 2018,2018,no_change,SC
0a52eb9c-33b4-488b-8539-b1f9a51199b4,MT TABOR BAPTIST CHURCH,-82.799,34.702,2018 - 2020,2020,no_change,SC
0a52eb9c-33b4-488b-8539-b1f9a51199b4,MT TABOR BAPTIST CHURCH,-82.799,34.702,2020 - 2022,2022,removed,SC
0a6fc586-d5ba-41f7-93c3-b2dd14458e46,KLINE TOWN HALL,-81.342,33.124,2012 - 2014,2014,no_change,SC
0a6fc586-d5ba-41f7-93c3-b2dd14458e46,KLINE TOWN HALL,-81.342,33.124,2014 - 2016,2016,no_change,SC
0a6fc586-d5ba-41f7-93c3-b2dd14458e46,KLINE TOWN HALL,-81.342,33.124,2016 - 2018,2018,no_change,SC
0a6fc586-d5ba-41f7-93c3-b2dd14458e46,KLINE TOWN HALL,-81.342,33.124,2018 - 2020,2020,removed,SC
0aa3b8be-7fb3-4bf8-9927-13e794fec983,ST MARK MISSIONARY BAPTIST CHURCH,-80.287,34.155,2012 - 2014,2014,no_change,SC
0aa3b8be-7fb3-4bf8-9927-13e794fec983,ST MARK MISSIONARY BAPTIST CHURCH,-80.287,34.155,2014 - 2016,2016,no_change,SC
0aa3b8be-7fb3-4bf8-9927-13e794fec983,ST MARK MISSIONARY BAPTIST CHURCH,-80.287,34.155,2016 - 2018,2018,no_change,SC
0aa3b8be-7fb3-4bf8-9927-13e794fec983,ST MARK MISSIONARY BAPTIST CHURCH,-80.287,34.155,2018 - 2020,2020,no_change,SC
0aa3b8be-7fb3-4bf8-9927-13e794fec983,ST MARK MISSIONARY BAPTIST CHURCH,-80.287,34.155,2020 - 2022,2022,no_change,SC
0ab9fb77-4928-41cb-ba13-fcdbe75b0773,SCOTTSBRANCHALUMNIASSOCIATIONBUILDING,-80.353,33.609,2012 - 2014,2014,no_change,SC
0ab9fb77-4928-41cb-ba13-fcdbe75b0773,SCOTTSBRANCHALUMNIASSOCIATIONBUILDING,-80.353,33.609,2014 - 2016,2016,no_change,SC
0ab9fb77-4928-41cb-ba13-fcdbe75b0773,SCOTTSBRANCHALUMNIASSOCIATIONBUILDING,-80.353,33.609,2016 - 2018,2018,no_change,SC
0ab9fb77-4928-41cb-ba13-fcdbe75b0773,SCOTTSBRANCHALUMNIASSOCIATIONBUILDING,-80.353,33.609,2018 - 2020,2020,removed,SC
0aea4601-bfda-4087-bc84-4828bbcce9c3,BRADLEY FIRE DEPARTMENT,-82.242,34.051,2018 - 2020,2020,added,SC
0aea4601-bfda-4087-bc84-4828bbcce9c3,BRADLEY FIRE DEPARTMENT,-82.242,34.051,2020 - 2022,2022,no_change,SC
0aec64ca-0f24-4eb4-a44d-3840d71fa54d,MAIN ST ELEMENTARY SCHOOL,-79.749,33.871,2012 - 2014,2014,no_change,SC
0aec64ca-0f24-4eb4-a44d-3840d71fa54d,MAIN ST ELEMENTARY SCHOOL,-79.749,33.871,2014 - 2016,2016,no_change,SC
0aec64ca-0f24-4eb4-a44d-3840d71fa54d,MAIN ST ELEMENTARY SCHOOL,-79.749,33.871,2016 - 2018,2018,no_change,SC
0aec64ca-0f24-4eb4-a44d-3840d71fa54d,MAIN ST ELEMENTARY SCHOOL,-79.749,33.871,2018 - 2020,2020,no_change,SC
